1568194258.106852,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1074762,77.0,1035.06,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.25
1568194258.1080496,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1086304,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1091843,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1097488,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.110273,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1108048,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1113045,77.0,1035.06,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.25
1568194258.111836,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.112365,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1128936,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1134229,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1139543,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1144836,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1149826,77.0,1035.06,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.25
1568194258.115514,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1160433,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.116572,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1171017,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1176245,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1181643,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1186647,77.0,1035.06,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.25
1568194258.1192236,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1197567,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1202693,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1207824,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1212897,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.121807,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1222897,77.0,1035.06,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.25
1568194258.1227973,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1233058,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1238158,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1243246,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1248262,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1253357,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1262543,190.604,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1267684,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.127279,190.664,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.127789,190.694,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.58
1568194258.1282926,190.724,1040.0,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1288023,190.753,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.129313,190.783,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1031.68
1568194258.1298056,4.0,1022.25,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
1568194258.1303513,190.634,1031.22,0.0,0.0,1034.54,189.162,1024.91,189.461,9.0,1030.13
